Entity,Code,Date,Total confirmed cases of COVID-19 (cases)
Armenia,ARM,"Feb 17, 2020",0
Armenia,ARM,"Feb 18, 2020",0
Armenia,ARM,"Feb 19, 2020",0
Armenia,ARM,"Feb 20, 2020",0
Armenia,ARM,"Feb 21, 2020",0
Armenia,ARM,"Feb 22, 2020",0
Armenia,ARM,"Feb 23, 2020",0
Armenia,ARM,"Feb 24, 2020",0
Armenia,ARM,"Feb 25, 2020",0
Armenia,ARM,"Feb 26, 2020",0
Armenia,ARM,"Feb 27, 2020",0
Armenia,ARM,"Feb 28, 2020",0
Armenia,ARM,"Feb 29, 2020",0
Armenia,ARM,"Mar 1, 2020",1
Armenia,ARM,"Mar 2, 2020",1
Armenia,ARM,"Mar 12, 2020",4
Armenia,ARM,"Mar 13, 2020",6
Armenia,ARM,"Mar 14, 2020",13
Armenia,ARM,"Mar 15, 2020",20
Armenia,ARM,"Mar 16, 2020",30
Armenia,ARM,"Mar 17, 2020",52
Armenia,ARM,"Mar 18, 2020",78
Armenia,ARM,"Mar 19, 2020",115
Armenia,ARM,"Mar 20, 2020",122
Armenia,ARM,"Mar 21, 2020",136
Armenia,ARM,"Mar 22, 2020",160
Armenia,ARM,"Mar 23, 2020",190
Armenia,ARM,"Mar 24, 2020",194
Armenia,ARM,"Mar 25, 2020",265
Armenia,ARM,"Mar 26, 2020",290
Armenia,ARM,"Mar 27, 2020",329
Armenia,ARM,"Mar 28, 2020",372
Armenia,ARM,"Mar 29, 2020",424
Armenia,ARM,"Mar 30, 2020",424
Armenia,ARM,"Mar 31, 2020",482
Armenia,ARM,"Apr 1, 2020",532
Armenia,ARM,"Apr 2, 2020",571
Armenia,ARM,"Apr 3, 2020",663
Armenia,ARM,"Apr 4, 2020",736
Armenia,ARM,"Apr 5, 2020",770
Armenia,ARM,"Apr 6, 2020",822
Armenia,ARM,"Apr 7, 2020",833
Armenia,ARM,"Apr 8, 2020",853
Armenia,ARM,"Apr 9, 2020",881
Armenia,ARM,"Apr 10, 2020",921
Armenia,ARM,"Apr 11, 2020",937
Armenia,ARM,"Apr 12, 2020",967
Armenia,ARM,"Apr 13, 2020",1013
Armenia,ARM,"Apr 14, 2020",1039
Armenia,ARM,"Apr 15, 2020",1111
Armenia,ARM,"Apr 16, 2020",1159
Armenia,ARM,"Apr 17, 2020",1201
Armenia,ARM,"Apr 18, 2020",1248
Armenia,ARM,"Apr 19, 2020",1291
Armenia,ARM,"Apr 20, 2020",1339
Armenia,ARM,"Apr 21, 2020",1401
Armenia,ARM,"Apr 22, 2020",1473
Armenia,ARM,"Apr 23, 2020",1523
Armenia,ARM,"Apr 24, 2020",1596
Armenia,ARM,"Apr 25, 2020",1677
Armenia,ARM,"Apr 26, 2020",1746
Aruba,ABW,"Mar 13, 2020",2
Aruba,ABW,"Mar 20, 2020",4
Aruba,ABW,"Mar 24, 2020",12
Aruba,ABW,"Mar 25, 2020",17
Aruba,ABW,"Mar 26, 2020",19
Aruba,ABW,"Mar 27, 2020",28
Aruba,ABW,"Mar 28, 2020",28
Aruba,ABW,"Mar 29, 2020",28
Aruba,ABW,"Mar 30, 2020",50
Aruba,ABW,"Apr 1, 2020",55
Aruba,ABW,"Apr 2, 2020",55
Aruba,ABW,"Apr 3, 2020",60
Aruba,ABW,"Apr 4, 2020",62
Aruba,ABW,"Apr 5, 2020",64
Aruba,ABW,"Apr 6, 2020",64
Aruba,ABW,"Apr 7, 2020",71
Aruba,ABW,"Apr 8, 2020",74
Aruba,ABW,"Apr 9, 2020",77
Aruba,ABW,"Apr 10, 2020",82
Aruba,ABW,"Apr 11, 2020",86
Aruba,ABW,"Apr 12, 2020",92
Aruba,ABW,"Apr 13, 2020",92
Aruba,ABW,"Apr 14, 2020",92
Aruba,ABW,"Apr 15, 2020",92
Aruba,ABW,"Apr 16, 2020",93
Aruba,ABW,"Apr 17, 2020",95
Aruba,ABW,"Apr 18, 2020",96
Aruba,ABW,"Apr 19, 2020",96
Aruba,ABW,"Apr 20, 2020",97
Aruba,ABW,"Apr 21, 2020",97
Aruba,ABW,"Apr 22, 2020",97
Aruba,ABW,"Apr 23, 2020",100
Aruba,ABW,"Apr 24, 2020",100
Aruba,ABW,"Apr 25, 2020",100
Aruba,ABW,"Apr 26, 2020",100
Asia,,"Dec 31, 2019",27
Asia,,"Jan 1, 2020",27
Asia,,"Jan 2, 2020",27
Asia,,"Jan 3, 2020",44
Asia,,"Jan 4, 2020",44
Asia,,"Jan 5, 2020",59
Asia,,"Jan 6, 2020",59
Asia,,"Jan 7, 2020",59
Asia,,"Jan 8, 2020",59
Asia,,"Jan 9, 2020",59
Asia,,"Jan 10, 2020",59
Asia,,"Jan 11, 2020",59
Asia,,"Jan 12, 2020",59
Asia,,"Jan 13, 2020",60
Asia,,"Jan 14, 2020",60
Asia,,"Jan 15, 2020",61
Asia,,"Jan 16, 2020",61
Asia,,"Jan 17, 2020",66
Asia,,"Jan 18, 2020",83
Asia,,"Jan 19, 2020",219
Asia,,"Jan 20, 2020",239
Asia,,"Jan 21, 2020",391
Asia,,"Jan 22, 2020",533
Asia,,"Jan 23, 2020",630
Asia,,"Jan 24, 2020",896
Asia,,"Jan 25, 2020",1344
Asia,,"Jan 26, 2020",2013
Asia,,"Jan 27, 2020",2807
Asia,,"Jan 28, 2020",4572
Asia,,"Jan 29, 2020",6047
Asia,,"Jan 30, 2020",7799
Asia,,"Jan 31, 2020",9793
Asia,,"Feb 1, 2020",11903
Asia,,"Feb 2, 2020",14507
Asia,,"Feb 3, 2020",17321
Asia,,"Feb 4, 2020",20561
Asia,,"Feb 5, 2020",24456
Asia,,"Feb 6, 2020",28195
Asia,,"Feb 7, 2020",31367
Asia,,"Feb 8, 2020",34800
Asia,,"Feb 9, 2020",37418
Asia,,"Feb 10, 2020",40399
Asia,,"Feb 11, 2020",42894
Asia,,"Feb 12, 2020",44925
Asia,,"Feb 13, 2020",60074
Asia,,"Feb 14, 2020",64240
Asia,,"Feb 15, 2020",66798
Asia,,"Feb 16, 2020",68826
Asia,,"Feb 17, 2020",70892
Asia,,"Feb 18, 2020",72788
Asia,,"Feb 19, 2020",74564
Asia,,"Feb 20, 2020",75017
Asia,,"Feb 21, 2020",75996
Asia,,"Feb 22, 2020",77044
Asia,,"Feb 23, 2020",77989
Asia,,"Feb 24, 2020",78402
Asia,,"Feb 25, 2020",79077
Asia,,"Feb 26, 2020",79833
Asia,,"Feb 27, 2020",80819
Asia,,"Feb 28, 2020",81739
Asia,,"Feb 29, 2020",83264
Asia,,"Mar 1, 2020",84669
Asia,,"Mar 2, 2020",85997
Asia,,"Mar 3, 2020",87270
Asia,,"Mar 4, 2020",88784
Asia,,"Mar 5, 2020",90037
Asia,,"Mar 6, 2020",91394
Asia,,"Mar 7, 2020",93356
Asia,,"Mar 8, 2020",94981
Asia,,"Mar 9, 2020",96146
Asia,,"Mar 10, 2020",97061
Asia,,"Mar 11, 2020",98406
Asia,,"Mar 12, 2020",100036
Asia,,"Mar 13, 2020",101409
Asia,,"Mar 14, 2020",103234
Asia,,"Mar 15, 2020",105037
Asia,,"Mar 16, 2020",106980
Asia,,"Mar 17, 2020",108803
Asia,,"Mar 18, 2020",110755
Asia,,"Mar 19, 2020",112856
Asia,,"Mar 20, 2020",115261
Asia,,"Mar 21, 2020",117800
Asia,,"Mar 22, 2020",120779
Asia,,"Mar 23, 2020",123517
Asia,,"Mar 24, 2020",126731
Asia,,"Mar 25, 2020",130858
Asia,,"Mar 26, 2020",135475
Asia,,"Mar 27, 2020",140861
Asia,,"Mar 28, 2020",147902
Asia,,"Mar 29, 2020",155277
Asia,,"Mar 30, 2020",162385
Asia,,"Mar 31, 2020",169987
Asia,,"Apr 1, 2020",177780
Asia,,"Apr 2, 2020",186209
Asia,,"Apr 3, 2020",195084
Asia,,"Apr 4, 2020",201389
Asia,,"Apr 5, 2020",213720
Asia,,"Apr 6, 2020",223929
Asia,,"Apr 7, 2020",233297
Asia,,"Apr 8, 2020",242914
Asia,,"Apr 9, 2020",252440
Asia,,"Apr 10, 2020",262616
Asia,,"Apr 11, 2020",273666
Asia,,"Apr 12, 2020",286750
Asia,,"Apr 13, 2020",298271
Asia,,"Apr 14, 2020",310031
Asia,,"Apr 15, 2020",321265
Asia,,"Apr 16, 2020",332682
Asia,,"Apr 17, 2020",345672
Asia,,"Apr 18, 2020",357499
Asia,,"Apr 19, 2020",369797
Asia,,"Apr 20, 2020",382108
Asia,,"Apr 21, 2020",396301
Asia,,"Apr 22, 2020",409588
Asia,,"Apr 23, 2020",421072
Asia,,"Apr 24, 2020",434605
Asia,,"Apr 25, 2020",446826
Asia,,"Apr 26, 2020",460169
Asia excl. China,,"Dec 31, 2019",0
Asia excl. China,,"Jan 1, 2020",0
Asia excl. China,,"Jan 2, 2020",0
Asia excl. China,,"Jan 3, 2020",0
Asia excl. China,,"Jan 4, 2020",0
Asia excl. China,,"Jan 5, 2020",0
Asia excl. China,,"Jan 6, 2020",0
Asia excl. China,,"Jan 7, 2020",0
Asia excl. China,,"Jan 8, 2020",0
Asia excl. China,,"Jan 9, 2020",0
Asia excl. China,,"Jan 10, 2020",0
Asia excl. China,,"Jan 11, 2020",0
Asia excl. China,,"Jan 12, 2020",0
Asia excl. China,,"Jan 13, 2020",1
Asia excl. China,,"Jan 14, 2020",1
Asia excl. China,,"Jan 15, 2020",2
Asia excl. China,,"Jan 16, 2020",2
Asia excl. China,,"Jan 17, 2020",3
Asia excl. China,,"Jan 18, 2020",3
Asia excl. China,,"Jan 19, 2020",3
Asia excl. China,,"Jan 20, 2020",4
Asia excl. China,,"Jan 21, 2020",5
Asia excl. China,,"Jan 22, 2020",7
Asia excl. China,,"Jan 23, 2020",7
Asia excl. China,,"Jan 24, 2020",14
Asia excl. China,,"Jan 25, 2020",21
Asia excl. China,,"Jan 26, 2020",25
Asia excl. China,,"Jan 27, 2020",32
Asia excl. China,,"Jan 28, 2020",44
Asia excl. China,,"Jan 29, 2020",53
Asia excl. China,,"Jan 30, 2020",65
Asia excl. China,,"Jan 31, 2020",79
Asia excl. China,,"Feb 1, 2020",94
Asia excl. China,,"Feb 2, 2020",108
Asia excl. China,,"Feb 3, 2020",110
Asia excl. China,,"Feb 4, 2020",113
Asia excl. China,,"Feb 5, 2020",136
Asia excl. China,,"Feb 6, 2020",148
Asia excl. China,,"Feb 7, 2020",160
Asia excl. China,,"Feb 8, 2020",175
Asia excl. China,,"Feb 9, 2020",186
Asia excl. China,,"Feb 10, 2020",193
Asia excl. China,,"Feb 11, 2020",198
Asia excl. China,,"Feb 12, 2020",201
Asia excl. China,,"Feb 13, 2020",209
Asia excl. China,,"Feb 14, 2020",219
Asia excl. China,,"Feb 15, 2020",239
Asia excl. China,,"Feb 16, 2020",260
Asia excl. China,,"Feb 17, 2020",274
Asia excl. China,,"Feb 18, 2020",280
Asia excl. China,,"Feb 19, 2020",306
Asia excl. China,,"Feb 20, 2020",365
Asia excl. China,,"Feb 21, 2020",453
Asia excl. China,,"Feb 22, 2020",675
Asia excl. China,,"Feb 23, 2020",973
Asia excl. China,,"Feb 24, 2020",1168
Asia excl. China,,"Feb 25, 2020",1328
Asia excl. China,,"Feb 26, 2020",1674
Asia excl. China,,"Feb 27, 2020",2221
Asia excl. China,,"Feb 28, 2020",2812
Asia excl. China,,"Feb 29, 2020",3909
Asia excl. China,,"Mar 1, 2020",4740
Asia excl. China,,"Mar 2, 2020",5863
Asia excl. China,,"Mar 3, 2020",7009
Asia excl. China,,"Mar 4, 2020",8404
Asia excl. China,,"Mar 5, 2020",9540
Asia excl. China,,"Mar 6, 2020",10727
Asia excl. China,,"Mar 7, 2020",12588
Asia excl. China,,"Mar 8, 2020",14167
Asia excl. China,,"Mar 9, 2020",15287
Asia excl. China,,"Mar 10, 2020",16182
Asia excl. China,,"Mar 11, 2020",17498
Asia excl. China,,"Mar 12, 2020",19104
Asia excl. China,,"Mar 13, 2020",20455
Asia excl. China,,"Mar 14, 2020",22261
Asia excl. China,,"Mar 15, 2020",24042
Asia excl. China,,"Mar 16, 2020",25960
Asia excl. China,,"Mar 17, 2020",27740
Asia excl. China,,"Mar 18, 2020",29669
Asia excl. China,,"Mar 19, 2020",31726
Asia excl. China,,"Mar 20, 2020",34032
Asia excl. China,,"Mar 21, 2020",36519
Asia excl. China,,"Mar 22, 2020",39433
Asia excl. China,,"Mar 23, 2020",42033
Asia excl. China,,"Mar 24, 2020",45178
Asia excl. China,,"Mar 25, 2020",49227
Asia excl. China,,"Mar 26, 2020",53742
Asia excl. China,,"Mar 27, 2020",59034
Asia excl. China,,"Mar 28, 2020",65956
Asia excl. China,,"Mar 29, 2020",73218
Asia excl. China,,"Mar 30, 2020",80228
Asia excl. China,,"Mar 31, 2020",87746
Asia excl. China,,"Apr 1, 2020",95485
Asia excl. China,,"Apr 2, 2020",103814
Asia excl. China,,"Apr 3, 2020",112619
Asia excl. China,,"Apr 4, 2020",118862
Asia excl. China,,"Apr 5, 2020",131145
Asia excl. China,,"Apr 6, 2020",141287
Asia excl. China,,"Apr 7, 2020",150599
Asia excl. China,,"Apr 8, 2020",160130
Asia excl. China,,"Apr 9, 2020",169570
Asia excl. China,,"Apr 10, 2020",179691
Asia excl. China,,"Apr 11, 2020",190662
Asia excl. China,,"Apr 12, 2020",203653
Asia excl. China,,"Apr 13, 2020",215062
Asia excl. China,,"Apr 14, 2020",226728
Asia excl. China,,"Apr 15, 2020",237913
Asia excl. China,,"Apr 16, 2020",249280
Asia excl. China,,"Apr 17, 2020",261918
Asia excl. China,,"Apr 18, 2020",273714
Asia excl. China,,"Apr 19, 2020",285994
Asia excl. China,,"Apr 20, 2020",298291
Asia excl. China,,"Apr 21, 2020",312452
Asia excl. China,,"Apr 22, 2020",325724
Asia excl. China,,"Apr 23, 2020",337196
Asia excl. China,,"Apr 24, 2020",350721
Asia excl. China,,"Apr 25, 2020",362927
Asia excl. China,,"Apr 26, 2020",376260
Australia,AUS,"Dec 31, 2019",0
Australia,AUS,"Jan 1, 2020",0
Australia,AUS,"Jan 2, 2020",0
Australia,AUS,"Jan 3, 2020",0
Australia,AUS,"Jan 4, 2020",0
Australia,AUS,"Jan 5, 2020",0
Australia,AUS,"Jan 6, 2020",0
Australia,AUS,"Jan 7, 2020",0
Australia,AUS,"Jan 8, 2020",0
Australia,AUS,"Jan 9, 2020",0
Australia,AUS,"Jan 10, 2020",0
Australia,AUS,"Jan 11, 2020",0
Australia,AUS,"Jan 12, 2020",0
Australia,AUS,"Jan 13, 2020",0
Australia,AUS,"Jan 14, 2020",0
Australia,AUS,"Jan 15, 2020",0
Australia,AUS,"Jan 16, 2020",0
Australia,AUS,"Jan 17, 2020",0
Australia,AUS,"Jan 18, 2020",0
Australia,AUS,"Jan 19, 2020",0
Australia,AUS,"Jan 20, 2020",0
Australia,AUS,"Jan 21, 2020",0
Australia,AUS,"Jan 22, 2020",0
Australia,AUS,"Jan 23, 2020",0
Australia,AUS,"Jan 24, 2020",0
Australia,AUS,"Jan 25, 2020",1
Australia,AUS,"Jan 26, 2020",4
Australia,AUS,"Jan 27, 2020",4
Australia,AUS,"Jan 28, 2020",4
Australia,AUS,"Jan 29, 2020",4
Australia,AUS,"Jan 30, 2020",6
Australia,AUS,"Jan 31, 2020",7
Australia,AUS,"Feb 1, 2020",9
Australia,AUS,"Feb 2, 2020",11
Australia,AUS,"Feb 3, 2020",11
Australia,AUS,"Feb 4, 2020",11
Australia,AUS,"Feb 5, 2020",12
Australia,AUS,"Feb 6, 2020",13
Australia,AUS,"Feb 7, 2020",14
Australia,AUS,"Feb 8, 2020",14
Australia,AUS,"Feb 9, 2020",14
Australia,AUS,"Feb 10, 2020",14
Australia,AUS,"Feb 11, 2020",14
Australia,AUS,"Feb 12, 2020",14
Australia,AUS,"Feb 13, 2020",14
Australia,AUS,"Feb 14, 2020",15
Australia,AUS,"Feb 15, 2020",15
Australia,AUS,"Feb 16, 2020",15
Australia,AUS,"Feb 17, 2020",15
Australia,AUS,"Feb 18, 2020",15
Australia,AUS,"Feb 19, 2020",15
Australia,AUS,"Feb 20, 2020",15
Australia,AUS,"Feb 21, 2020",17
Australia,AUS,"Feb 22, 2020",21
Australia,AUS,"Feb 23, 2020",22
Australia,AUS,"Feb 24, 2020",22
Australia,AUS,"Feb 25, 2020",22
Australia,AUS,"Feb 26, 2020",22
Australia,AUS,"Feb 27, 2020",23
Australia,AUS,"Feb 28, 2020",23
Australia,AUS,"Feb 29, 2020",25
Australia,AUS,"Mar 1, 2020",26
Australia,AUS,"Mar 2, 2020",29
Australia,AUS,"Mar 3, 2020",33
Australia,AUS,"Mar 4, 2020",41
Australia,AUS,"Mar 5, 2020",52
Australia,AUS,"Mar 6, 2020",59
Australia,AUS,"Mar 7, 2020",63
Australia,AUS,"Mar 8, 2020",74
Australia,AUS,"Mar 9, 2020",80
Australia,AUS,"Mar 10, 2020",100
Australia,AUS,"Mar 11, 2020",112
Australia,AUS,"Mar 12, 2020",126
Australia,AUS,"Mar 13, 2020",156
Australia,AUS,"Mar 14, 2020",197
Australia,AUS,"Mar 15, 2020",249
Australia,AUS,"Mar 16, 2020",298
Australia,AUS,"Mar 17, 2020",375
Australia,AUS,"Mar 18, 2020",454
Australia,AUS,"Mar 19, 2020",565
Australia,AUS,"Mar 20, 2020",709
Australia,AUS,"Mar 21, 2020",874
Australia,AUS,"Mar 22, 2020",1098
Australia,AUS,"Mar 23, 2020",1709
Australia,AUS,"Mar 24, 2020",1823
Australia,AUS,"Mar 25, 2020",2423
Australia,AUS,"Mar 26, 2020",2799
Australia,AUS,"Mar 27, 2020",3166
Australia,AUS,"Mar 28, 2020",3378
Australia,AUS,"Mar 29, 2020",3809
Australia,AUS,"Mar 30, 2020",4093
Australia,AUS,"Mar 31, 2020",4557
Australia,AUS,"Apr 1, 2020",4707
Australia,AUS,"Apr 2, 2020",4976
Australia,AUS,"Apr 3, 2020",5224
Australia,AUS,"Apr 4, 2020",5548
Australia,AUS,"Apr 5, 2020",5687
Australia,AUS,"Apr 6, 2020",5744
Australia,AUS,"Apr 7, 2020",5844
Australia,AUS,"Apr 8, 2020",5956
Australia,AUS,"Apr 9, 2020",6052
Australia,AUS,"Apr 10, 2020",6152
Australia,AUS,"Apr 11, 2020",6238
Australia,AUS,"Apr 12, 2020",6289
Australia,AUS,"Apr 13, 2020",6322
Australia,AUS,"Apr 14, 2020",6366
Australia,AUS,"Apr 15, 2020",6416
Australia,AUS,"Apr 16, 2020",6458
Australia,AUS,"Apr 17, 2020",6497
Australia,AUS,"Apr 18, 2020",6533
Australia,AUS,"Apr 19, 2020",6586
Australia,AUS,"Apr 20, 2020",6612
Australia,AUS,"Apr 21, 2020",6625
Australia,AUS,"Apr 22, 2020",6647
Australia,AUS,"Apr 23, 2020",6654
Australia,AUS,"Apr 24, 2020",6667
Australia,AUS,"Apr 25, 2020",6687
Australia,AUS,"Apr 26, 2020",6703
Austria,AUT,"Dec 31, 2019",0
Austria,AUT,"Jan 1, 2020",0
Austria,AUT,"Jan 2, 2020",0
Austria,AUT,"Jan 3, 2020",0
Austria,AUT,"Jan 4, 2020",0
Austria,AUT,"Jan 5, 2020",0
Austria,AUT,"Jan 6, 2020",0
Austria,AUT,"Jan 7, 2020",0
Austria,AUT,"Jan 8, 2020",0
Austria,AUT,"Jan 9, 2020",0
Austria,AUT,"Jan 10, 2020",0
Austria,AUT,"Jan 11, 2020",0
Austria,AUT,"Jan 12, 2020",0
Austria,AUT,"Jan 13, 2020",0
Austria,AUT,"Jan 14, 2020",0
Austria,AUT,"Jan 15, 2020",0
Austria,AUT,"Jan 16, 2020",0
Austria,AUT,"Jan 17, 2020",0
Austria,AUT,"Jan 18, 2020",0
Austria,AUT,"Jan 19, 2020",0
Austria,AUT,"Jan 20, 2020",0
Austria,AUT,"Jan 21, 2020",0
Austria,AUT,"Jan 22, 2020",0
Austria,AUT,"Jan 23, 2020",0
Austria,AUT,"Jan 24, 2020",0
Austria,AUT,"Jan 25, 2020",0
Austria,AUT,"Jan 26, 2020",0
Austria,AUT,"Jan 27, 2020",0
Austria,AUT,"Jan 28, 2020",0
Austria,AUT,"Jan 29, 2020",0
Austria,AUT,"Jan 30, 2020",0
Austria,AUT,"Jan 31, 2020",0
Austria,AUT,"Feb 1, 2020",0
Austria,AUT,"Feb 2, 2020",0
Austria,AUT,"Feb 3, 2020",0
Austria,AUT,"Feb 4, 2020",0
Austria,AUT,"Feb 5, 2020",0
Austria,AUT,"Feb 6, 2020",0
Austria,AUT,"Feb 7, 2020",0
Austria,AUT,"Feb 8, 2020",0
Austria,AUT,"Feb 9, 2020",0
Austria,AUT,"Feb 10, 2020",0
Austria,AUT,"Feb 11, 2020",0
Austria,AUT,"Feb 12, 2020",0
Austria,AUT,"Feb 13, 2020",0
Austria,AUT,"Feb 14, 2020",0
Austria,AUT,"Feb 15, 2020",0
Austria,AUT,"Feb 16, 2020",0
Austria,AUT,"Feb 17, 2020",0
Austria,AUT,"Feb 18, 2020",0
Austria,AUT,"Feb 19, 2020",0
Austria,AUT,"Feb 20, 2020",0
Austria,AUT,"Feb 21, 2020",0
Austria,AUT,"Feb 22, 2020",0
Austria,AUT,"Feb 23, 2020",0
Austria,AUT,"Feb 24, 2020",0
Austria,AUT,"Feb 25, 2020",0
Austria,AUT,"Feb 26, 2020",2
Austria,AUT,"Feb 27, 2020",2
Austria,AUT,"Feb 28, 2020",5
Austria,AUT,"Feb 29, 2020",7
Austria,AUT,"Mar 1, 2020",10
Austria,AUT,"Mar 2, 2020",14
Austria,AUT,"Mar 3, 2020",18
Austria,AUT,"Mar 4, 2020",24
Austria,AUT,"Mar 5, 2020",29
Austria,AUT,"Mar 6, 2020",41
Austria,AUT,"Mar 7, 2020",74
Austria,AUT,"Mar 8, 2020",99
Austria,AUT,"Mar 9, 2020",102
Austria,AUT,"Mar 10, 2020",131
Austria,AUT,"Mar 11, 2020",182
Austria,AUT,"Mar 12, 2020",246
Austria,AUT,"Mar 13, 2020",361
Austria,AUT,"Mar 14, 2020",504
Austria,AUT,"Mar 15, 2020",655
Austria,AUT,"Mar 16, 2020",860
Austria,AUT,"Mar 17, 2020",1016
Austria,AUT,"Mar 18, 2020",1332
Austria,AUT,"Mar 19, 2020",1646
Austria,AUT,"Mar 20, 2020",2196
Austria,AUT,"Mar 21, 2020",2649
Austria,AUT,"Mar 22, 2020",3024
Austria,AUT,"Mar 23, 2020",3631
Austria,AUT,"Mar 24, 2020",4486
Austria,AUT,"Mar 25, 2020",5282
Austria,AUT,"Mar 26, 2020",5888
Austria,AUT,"Mar 27, 2020",7029
Austria,AUT,"Mar 28, 2020",7697
Austria,AUT,"Mar 29, 2020",8291
Austria,AUT,"Mar 30, 2020",8813
Austria,AUT,"Mar 31, 2020",9618
Austria,AUT,"Apr 1, 2020",10182
Austria,AUT,"Apr 2, 2020",10711
Austria,AUT,"Apr 3, 2020",11129
Austria,AUT,"Apr 4, 2020",11525
Austria,AUT,"Apr 5, 2020",11766
Austria,AUT,"Apr 6, 2020",11983
Austria,AUT,"Apr 7, 2020",12297
Austria,AUT,"Apr 8, 2020",12640
Austria,AUT,"Apr 9, 2020",12969
Austria,AUT,"Apr 10, 2020",13248
Austria,AUT,"Apr 11, 2020",13560
Austria,AUT,"Apr 12, 2020",13807
Austria,AUT,"Apr 13, 2020",13937
Austria,AUT,"Apr 14, 2020",14043
Austria,AUT,"Apr 15, 2020",14234
Austria,AUT,"Apr 16, 2020",14370
Austria,AUT,"Apr 17, 2020",14448
Austria,AUT,"Apr 18, 2020",14603
Austria,AUT,"Apr 19, 2020",14662
Austria,AUT,"Apr 20, 2020",14710
Austria,AUT,"Apr 21, 2020",14783
Austria,AUT,"Apr 22, 2020",14833
Austria,AUT,"Apr 23, 2020",14924
Austria,AUT,"Apr 24, 2020",14985
Austria,AUT,"Apr 25, 2020",15068
Austria,AUT,"Apr 26, 2020",15134
Azerbaijan,AZE,"Dec 31, 2019",0
Azerbaijan,AZE,"Jan 1, 2020",0
Azerbaijan,AZE,"Jan 2, 2020",0
Azerbaijan,AZE,"Jan 3, 2020",0
Azerbaijan,AZE,"Jan 4, 2020",0
Azerbaijan,AZE,"Jan 5, 2020",0
Azerbaijan,AZE,"Jan 6, 2020",0
Azerbaijan,AZE,"Jan 7, 2020",0
Azerbaijan,AZE,"Jan 8, 2020",0
Azerbaijan,AZE,"Jan 9, 2020",0
Azerbaijan,AZE,"Jan 10, 2020",0
Azerbaijan,AZE,"Jan 11, 2020",0
Azerbaijan,AZE,"Jan 12, 2020",0
Azerbaijan,AZE,"Jan 13, 2020",0
Azerbaijan,AZE,"Jan 14, 2020",0
Azerbaijan,AZE,"Jan 15, 2020",0
Azerbaijan,AZE,"Jan 16, 2020",0
Azerbaijan,AZE,"Jan 17, 2020",0
Azerbaijan,AZE,"Jan 18, 2020",0
Azerbaijan,AZE,"Jan 19, 2020",0
Azerbaijan,AZE,"Jan 20, 2020",0
Azerbaijan,AZE,"Jan 21, 2020",0
Azerbaijan,AZE,"Jan 22, 2020",0
Azerbaijan,AZE,"Jan 23, 2020",0
Azerbaijan,AZE,"Jan 24, 2020",0
Azerbaijan,AZE,"Jan 25, 2020",0
Azerbaijan,AZE,"Jan 26, 2020",0
Azerbaijan,AZE,"Jan 27, 2020",0
Azerbaijan,AZE,"Jan 28, 2020",0
Azerbaijan,AZE,"Jan 29, 2020",0
Azerbaijan,AZE,"Jan 30, 2020",0
Azerbaijan,AZE,"Jan 31, 2020",0
Azerbaijan,AZE,"Feb 1, 2020",0
Azerbaijan,AZE,"Feb 2, 2020",0
Azerbaijan,AZE,"Feb 3, 2020",0
Azerbaijan,AZE,"Feb 4, 2020",0
Azerbaijan,AZE,"Feb 5, 2020",0
Azerbaijan,AZE,"Feb 6, 2020",0
Azerbaijan,AZE,"Feb 7, 2020",0
Azerbaijan,AZE,"Feb 8, 2020",0
Azerbaijan,AZE,"Feb 9, 2020",0
Azerbaijan,AZE,"Feb 10, 2020",0
Azerbaijan,AZE,"Feb 11, 2020",0
Azerbaijan,AZE,"Feb 12, 2020",0
Azerbaijan,AZE,"Feb 13, 2020",0
Azerbaijan,AZE,"Feb 14, 2020",0
Azerbaijan,AZE,"Feb 15, 2020",0
Azerbaijan,AZE,"Feb 16, 2020",0
Azerbaijan,AZE,"Feb 17, 2020",0
Azerbaijan,AZE,"Feb 18, 2020",0
Azerbaijan,AZE,"Feb 19, 2020",0
Azerbaijan,AZE,"Feb 20, 2020",0
Azerbaijan,AZE,"Feb 21, 2020",0
Azerbaijan,AZE,"Feb 22, 2020",0
Azerbaijan,AZE,"Feb 23, 2020",0
Azerbaijan,AZE,"Feb 24, 2020",0
Azerbaijan,AZE,"Feb 25, 2020",0
Azerbaijan,AZE,"Feb 26, 2020",0
Azerbaijan,AZE,"Feb 27, 2020",0
Azerbaijan,AZE,"Feb 28, 2020",0
Azerbaijan,AZE,"Feb 29, 2020",1
Azerbaijan,AZE,"Mar 1, 2020",1
Azerbaijan,AZE,"Mar 2, 2020",3
Azerbaijan,AZE,"Mar 6, 2020",6
Azerbaijan,AZE,"Mar 7, 2020",9
Azerbaijan,AZE,"Mar 11, 2020",11
Azerbaijan,AZE,"Mar 12, 2020",13
Azerbaijan,AZE,"Mar 13, 2020",13
Azerbaijan,AZE,"Mar 15, 2020",19
Azerbaijan,AZE,"Mar 16, 2020",19
Azerbaijan,AZE,"Mar 17, 2020",19
Azerbaijan,AZE,"Mar 18, 2020",28
Azerbaijan,AZE,"Mar 19, 2020",34
Azerbaijan,AZE,"Mar 20, 2020",44
Azerbaijan,AZE,"Mar 21, 2020",44
Azerbaijan,AZE,"Mar 22, 2020",53
Azerbaijan,AZE,"Mar 23, 2020",65
